discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name,country_code,year
Fencing,tokyo-2020,Men's Foil Team,Men,BRONZE,GameTeam,United States,,United States of America,USA,2020
Fencing,tokyo-2020,Women's Foil Individual,Women,BRONZE,Athlete,,Larisa KOROBEYNIKOVA,ROC,ROC,2020
Fencing,tokyo-2020,Women's Foil Individual,Women,SILVER,Athlete,,Inna DERIGLAZOVA,ROC,ROC,2020
Fencing,tokyo-2020,Women's Foil Individual,Women,GOLD,Athlete,,Lee KIEFER,United States of America,USA,2020
Fencing,tokyo-2020,Men's Épée Team,Men,GOLD,GameTeam,Japan,,Japan,JPN,2020
Fencing,tokyo-2020,Men's Épée Team,Men,SILVER,GameTeam,ROC,,ROC,ROC,2020
Fencing,tokyo-2020,Men's Épée Team,Men,BRONZE,GameTeam,Republic of Korea,,Republic of Korea,KOR,2020
Fencing,tokyo-2020,Women's Épée Individual,Women,BRONZE,Athlete,,Katrina LEHIS,Estonia,EST,2020
Fencing,tokyo-2020,Women's Épée Individual,Women,SILVER,Athlete,,Ana Maria POPESCU,Romania,ROU,2020
Fencing,tokyo-2020,Women's Épée Individual,Women,GOLD,Athlete,,Yiwen SUN,People's Republic of China,CHN,2020
Fencing,tokyo-2020,Men's Foil Individual,Men,SILVER,Athlete,,Daniele GAROZZO,Italy,ITA,2020
Fencing,tokyo-2020,Men's Foil Individual,Men,GOLD,Athlete,,Ka Long CHEUNG,"Hong Kong, China",HKG,2020
Fencing,tokyo-2020,Men's Foil Individual,Men,BRONZE,Athlete,,Alexander CHOUPENITCH,Czech Republic,CZE,2020
Fencing,tokyo-2020,Women's Foil Team,Women,GOLD,GameTeam,ROC,,ROC,ROC,2020
Fencing,tokyo-2020,Women's Foil Team,Women,SILVER,GameTeam,France,,France,FRA,2020
Fencing,tokyo-2020,Women's Foil Team,Women,BRONZE,GameTeam,Italy,,Italy,ITA,2020
Fencing,tokyo-2020,Women's Sabre Team,Women,GOLD,GameTeam,ROC,,ROC,ROC,2020
Fencing,tokyo-2020,Women's Sabre Team,Women,SILVER,GameTeam,France,,France,FRA,2020
Fencing,tokyo-2020,Women's Sabre Team,Women,BRONZE,GameTeam,Republic of Korea,,Republic of Korea,KOR,2020
Fencing,tokyo-2020,Men's Sabre Individual,Men,GOLD,Athlete,,Aron SZILAGYI,Hungary,HUN,2020
Fencing,tokyo-2020,Men's Sabre Individual,Men,SILVER,Athlete,,Luigi SAMELE,Italy,ITA,2020
Fencing,tokyo-2020,Men's Sabre Individual,Men,BRONZE,Athlete,,Junghwan KIM,Republic of Korea,KOR,2020
Fencing,tokyo-2020,Men's Sabre Team,Men,GOLD,GameTeam,Republic of Korea,,Republic of Korea,KOR,2020
Fencing,tokyo-2020,Men's Sabre Team,Men,SILVER,GameTeam,Italy,,Italy,ITA,2020
Fencing,tokyo-2020,Men's Sabre Team,Men,BRONZE,GameTeam,Hungary,,Hungary,HUN,2020
Fencing,tokyo-2020,Men's Épée Individual,Men,GOLD,Athlete,,Romain CANNONE,France,FRA,2020
Fencing,tokyo-2020,Men's Épée Individual,Men,BRONZE,Athlete,,Igor REIZLIN,Ukraine,UKR,2020
Fencing,tokyo-2020,Men's Épée Individual,Men,SILVER,Athlete,,Gergely SIKLOSI,Hungary,HUN,2020
Fencing,tokyo-2020,Women's Sabre Individual,Women,BRONZE,Athlete,,Manon BRUNET,France,FRA,2020
Fencing,tokyo-2020,Women's Sabre Individual,Women,SILVER,Athlete,,Sofiya VELIKAYA,ROC,ROC,2020
Fencing,tokyo-2020,Women's Sabre Individual,Women,GOLD,Athlete,,Sofia POZDNIAKOVA,ROC,ROC,2020
Badminton,tokyo-2020,Men's Doubles,Men,GOLD,GameTeam,LEE Yang/WANG Chi-Lin,Yang LEE,Chinese Taipei,TPE,2020
Badminton,tokyo-2020,Men's Doubles,Men,GOLD,GameTeam,LEE Yang/WANG Chi-Lin,Chi-Lin WANG,Chinese Taipei,TPE,2020
Badminton,tokyo-2020,Men's Doubles,Men,SILVER,GameTeam,LI Jun Hui/LIU Yu Chen,Jun Hui LI,People's Republic of China,CHN,2020
Badminton,tokyo-2020,Men's Doubles,Men,SILVER,GameTeam,LI Jun Hui/LIU Yu Chen,Yu Chen LIU,People's Republic of China,CHN,2020
Badminton,tokyo-2020,Men's Doubles,Men,BRONZE,GameTeam,CHIA Aaron/SOH Wooi Yik,Aaron CHIA,Malaysia,MAS,2020
Badminton,tokyo-2020,Men's Doubles,Men,BRONZE,GameTeam,CHIA Aaron/SOH Wooi Yik,Wooi Yik SOH,Malaysia,MAS,2020
Badminton,tokyo-2020,Women's Doubles,Women,GOLD,GameTeam,POLII Greysia/RAHAYU Apriyani,Greysia POLII,Indonesia,INA,2020
Badminton,tokyo-2020,Women's Doubles,Women,GOLD,GameTeam,POLII Greysia/RAHAYU Apriyani,Apriyani RAHAYU,Indonesia,INA,2020
Badminton,tokyo-2020,Women's Doubles,Women,SILVER,GameTeam,CHEN Qing Chen/JIA Yi Fan,Qing Chen CHEN,People's Republic of China,CHN,2020
Badminton,tokyo-2020,Women's Doubles,Women,SILVER,GameTeam,CHEN Qing Chen/JIA Yi Fan,Yi Fan JIA,People's Republic of China,CHN,2020
Badminton,tokyo-2020,Women's Doubles,Women,BRONZE,GameTeam,KIM Soyeong/KONG Heeyong,Soyeong KIM,Republic of Korea,KOR,2020
Badminton,tokyo-2020,Women's Doubles,Women,BRONZE,GameTeam,KIM Soyeong/KONG Heeyong,Heeyong KONG,Republic of Korea,KOR,2020
Badminton,tokyo-2020,Mixed Doubles,Mixed,GOLD,GameTeam,WANG Yi Lyu/HUANG Dong Ping,Yi Lyu WANG,People's Republic of China,CHN,2020
Badminton,tokyo-2020,Mixed Doubles,Mixed,GOLD,GameTeam,WANG Yi Lyu/HUANG Dong Ping,Dong Ping HUANG,People's Republic of China,CHN,2020
Badminton,tokyo-2020,Mixed Doubles,Mixed,SILVER,GameTeam,ZHENG Si Wei/HUANG Ya Qiong,Si Wei ZHENG,People's Republic of China,CHN,2020
Badminton,tokyo-2020,Mixed Doubles,Mixed,SILVER,GameTeam,ZHENG Si Wei/HUANG Ya Qiong,Ya Qiong HUANG,People's Republic of China,CHN,2020
Badminton,tokyo-2020,Mixed Doubles,Mixed,BRONZE,GameTeam,WATANABE Yuta/HIGASHINO Arisa,Yuta WATANABE,Japan,JPN,2020
Badminton,tokyo-2020,Mixed Doubles,Mixed,BRONZE,GameTeam,WATANABE Yuta/HIGASHINO Arisa,Arisa HIGASHINO,Japan,JPN,2020
Badminton,tokyo-2020,Men's Singles,Men,GOLD,Athlete,,Viktor AXELSEN,Denmark,DEN,2020
Badminton,tokyo-2020,Men's Singles,Men,SILVER,Athlete,,Long CHEN,People's Republic of China,CHN,2020
Badminton,tokyo-2020,Men's Singles,Men,BRONZE,Athlete,,Anthony Sinisuka GINTING,Indonesia,INA,2020
Badminton,tokyo-2020,Women's Singles,Women,SILVER,Athlete,,Tzu Ying TAI,Chinese Taipei,TPE,2020
Badminton,tokyo-2020,Women's Singles,Women,GOLD,Athlete,,Yu Fei CHEN,People's Republic of China,CHN,2020
Badminton,tokyo-2020,Women's Singles,Women,BRONZE,Athlete,,Pusarla Venkata SINDHU,India,IND,2020
Water Polo,tokyo-2020,Men,Men,GOLD,GameTeam,Serbia,,Serbia,SRB,2020
Water Polo,tokyo-2020,Men,Men,SILVER,GameTeam,Greece,,Greece,GRE,2020
Water Polo,tokyo-2020,Men,Men,BRONZE,GameTeam,Hungary,,Hungary,HUN,2020
Water Polo,tokyo-2020,Women,Women,GOLD,GameTeam,United States,,United States of America,USA,2020
Water Polo,tokyo-2020,Women,Women,SILVER,GameTeam,Spain,,Spain,ESP,2020
Water Polo,tokyo-2020,Women,Women,BRONZE,GameTeam,Hungary,,Hungary,HUN,2020
Sport Climbing,tokyo-2020,Men's Combined,Men,SILVER,Athlete,,Nathaniel COLEMAN,United States of America,USA,2020
Sport Climbing,tokyo-2020,Men's Combined,Men,BRONZE,Athlete,,Jakob SCHUBERT,Austria,AUT,2020
Sport Climbing,tokyo-2020,Men's Combined,Men,GOLD,Athlete,,Alberto GINES LOPEZ,Spain,ESP,2020
Sport Climbing,tokyo-2020,Women's Combined,Women,BRONZE,Athlete,,Akiyo NOGUCHI,Japan,JPN,2020
Sport Climbing,tokyo-2020,Women's Combined,Women,SILVER,Athlete,,Miho NONAKA,Japan,JPN,2020
Sport Climbing,tokyo-2020,Women's Combined,Women,GOLD,Athlete,,Janja GARNBERT,Slovenia,SLO,2020
Wrestling,tokyo-2020,Men's Freestyle 57kg,Men,SILVER,Athlete,,Ravi Kumar Dahiya,India,IND,2020
Wrestling,tokyo-2020,Men's Freestyle 57kg,Men,GOLD,Athlete,,Zavur UGUEV,ROC,ROC,2020
Wrestling,tokyo-2020,Men's Freestyle 57kg,Men,BRONZE,Athlete,,Thomas Patrick GILMAN,United States of America,USA,2020
Wrestling,tokyo-2020,Men's Freestyle 57kg,Men,BRONZE,Athlete,,Nurislam SANAYEV,Kazakhstan,KAZ,2020
Wrestling,tokyo-2020,Women's Freestyle 53kg,Women,BRONZE,Athlete,,Vanesa KALADZINSKAYA,Belarus,BLR,2020
Wrestling,tokyo-2020,Women's Freestyle 53kg,Women,BRONZE,Athlete,,Bolortuya BAT OCHIR,Mongolia,MGL,2020
Wrestling,tokyo-2020,Women's Freestyle 53kg,Women,SILVER,Athlete,,Qianyu PANG,People's Republic of China,CHN,2020
Wrestling,tokyo-2020,Women's Freestyle 53kg,Women,GOLD,Athlete,,Mayu MUKAIDA,Japan,JPN,2020
Wrestling,tokyo-2020,Men's Greco-Roman 97kg,Men,SILVER,Athlete,,Artur ALEKSANYAN,Armenia,ARM,2020
Wrestling,tokyo-2020,Men's Greco-Roman 97kg,Men,GOLD,Athlete,,Musa EVLOEV,ROC,ROC,2020
Wrestling,tokyo-2020,Men's Greco-Roman 97kg,Men,BRONZE,Athlete,,Tadeusz MICHALIK,Poland,POL,2020
Wrestling,tokyo-2020,Men's Greco-Roman 97kg,Men,BRONZE,Athlete,,Mohammadhadi SARAVI,Islamic Republic of Iran,IRI,2020
Wrestling,tokyo-2020,Men's Freestyle 74kg,Men,SILVER,Athlete,,Mahamedkhabib KADZIMAHAMEDAU,Belarus,BLR,2020
Wrestling,tokyo-2020,Men's Freestyle 74kg,Men,BRONZE,Athlete,,Kyle Douglas DAKE,United States of America,USA,2020
Wrestling,tokyo-2020,Men's Freestyle 74kg,Men,GOLD,Athlete,,Zaurbek SIDAKOV,ROC,ROC,2020
Wrestling,tokyo-2020,Men's Freestyle 74kg,Men,BRONZE,Athlete,,Bekzod ABDURAKHMONOV,Uzbekistan,UZB,2020
Wrestling,tokyo-2020,Men's Freestyle 65kg,Men,BRONZE,Athlete,,Gadzhimurad RASHIDOV,ROC,ROC,2020
Wrestling,tokyo-2020,Men's Freestyle 65kg,Men,SILVER,Athlete,,Haji ALIYEV,Azerbaijan,AZE,2020
Wrestling,tokyo-2020,Men's Freestyle 65kg,Men,GOLD,Athlete,,Takuto OTOGURO,Japan,JPN,2020
Wrestling,tokyo-2020,Men's Freestyle 65kg,Men,BRONZE,Athlete,,Bajrang BAJRANG,India,IND,2020
Wrestling,tokyo-2020,Men's Freestyle 86kg,Men,BRONZE,Athlete,,Myles Nazem AMINE,San Marino,SMR,2020
Wrestling,tokyo-2020,Men's Freestyle 86kg,Men,GOLD,Athlete,,David Morris TAYLOR III,United States of America,USA,2020
Wrestling,tokyo-2020,Men's Freestyle 86kg,Men,BRONZE,Athlete,,Artur NAIFONOV,ROC,ROC,2020
Wrestling,tokyo-2020,Men's Freestyle 86kg,Men,SILVER,Athlete,,Hassan Aliazam YAZDANICHARATI,Islamic Republic of Iran,IRI,2020
Wrestling,tokyo-2020,Men's Greco-Roman 77kg,Men,BRONZE,Athlete,,Rafig HUSEYNOV,Azerbaijan,AZE,2020
Wrestling,tokyo-2020,Men's Greco-Roman 77kg,Men,SILVER,Athlete,,Akzhol MAKHMUDOV,Kyrgyzstan,KGZ,2020
Wrestling,tokyo-2020,Men's Greco-Roman 77kg,Men,GOLD,Athlete,,Tamas LORINCZ,Hungary,HUN,2020
Wrestling,tokyo-2020,Men's Greco-Roman 77kg,Men,BRONZE,Athlete,,Shohei YABIKU,Japan,JPN,2020
Wrestling,tokyo-2020,Women's Freestyle 68kg,Women,SILVER,Athlete,,Blessing OBORUDUDU,Nigeria,NGR,2020
Wrestling,tokyo-2020,Women's Freestyle 68kg,Women,BRONZE,Athlete,,Meerim ZHUMANAZAROVA,Kyrgyzstan,KGZ,2020
Wrestling,tokyo-2020,Women's Freestyle 68kg,Women,BRONZE,Athlete,,Alla CHERKASOVA,Ukraine,UKR,2020
Wrestling,tokyo-2020,Women's Freestyle 68kg,Women,GOLD,Athlete,,Tamyra Mariama MENSAH STOCK,United States of America,USA,2020
Wrestling,tokyo-2020,Women's Freestyle 50kg,Women,BRONZE,Athlete,,Sarah Ann HILDEBRANDT,United States of America,USA,2020
Wrestling,tokyo-2020,Women's Freestyle 50kg,Women,GOLD,Athlete,,Yui SUSAKI,Japan,JPN,2020
Wrestling,tokyo-2020,Women's Freestyle 50kg,Women,SILVER,Athlete,,Yanan SUN,People's Republic of China,CHN,2020
Wrestling,tokyo-2020,Women's Freestyle 50kg,Women,BRONZE,Athlete,,Mariya STADNIK,Azerbaijan,AZE,2020
Wrestling,tokyo-2020,Men's Greco-Roman 67kg,Men,GOLD,Athlete,,Mohammadreza GERAEI,Islamic Republic of Iran,IRI,2020
Wrestling,tokyo-2020,Men's Greco-Roman 67kg,Men,SILVER,Athlete,,Parviz NASIBOV,Ukraine,UKR,2020
Wrestling,tokyo-2020,Men's Greco-Roman 67kg,Men,BRONZE,Athlete,,Frank STAEBLER,Germany,GER,2020
Wrestling,tokyo-2020,Men's Greco-Roman 67kg,Men,BRONZE,Athlete,,Mohamed Ibrahim Elsayed ELSAYED,Egypt,EGY,2020
Wrestling,tokyo-2020,Women's Freestyle 76kg,Women,GOLD,Athlete,,Aline FOCKEN,Germany,GER,2020
Wrestling,tokyo-2020,Women's Freestyle 76kg,Women,SILVER,Athlete,,Adeline Maria GRAY,United States of America,USA,2020
Wrestling,tokyo-2020,Women's Freestyle 76kg,Women,BRONZE,Athlete,,Yasemin ADAR,Turkey,TUR,2020
Wrestling,tokyo-2020,Women's Freestyle 76kg,Women,BRONZE,Athlete,,Qian ZHOU,People's Republic of China,CHN,2020
Wrestling,tokyo-2020,Men's Greco-Roman 130kg,Men,SILVER,Athlete,,Iakobi KAJAIA,Georgia,GEO,2020
Wrestling,tokyo-2020,Men's Greco-Roman 130kg,Men,BRONZE,Athlete,,Riza KAYAALP,Turkey,TUR,2020
Wrestling,tokyo-2020,Men's Greco-Roman 130kg,Men,BRONZE,Athlete,,Sergey SEMENOV,ROC,ROC,2020
Wrestling,tokyo-2020,Men's Greco-Roman 130kg,Men,GOLD,Athlete,,Mijain LOPEZ NUNEZ,Cuba,CUB,2020
Wrestling,tokyo-2020,Men's Greco-Roman 87kg,Men,GOLD,Athlete,,Zhan BELENIUK,Ukraine,UKR,2020
Wrestling,tokyo-2020,Men's Greco-Roman 87kg,Men,SILVER,Athlete,,Viktor LORINCZ,Hungary,HUN,2020
Wrestling,tokyo-2020,Men's Greco-Roman 87kg,Men,BRONZE,Athlete,,Denis Maksymilian KUDLA,Germany,GER,2020
Wrestling,tokyo-2020,Men's Greco-Roman 87kg,Men,BRONZE,Athlete,,Zurabi DATUNASHVILI,Serbia,SRB,2020
Wrestling,tokyo-2020,Men's Greco-Roman 60kg,Men,SILVER,Athlete,,Kenichiro FUMITA,Japan,JPN,2020
Wrestling,tokyo-2020,Men's Greco-Roman 60kg,Men,BRONZE,Athlete,,Sailike WALIHAN,People's Republic of China,CHN,2020
Wrestling,tokyo-2020,Men's Greco-Roman 60kg,Men,BRONZE,Athlete,,Sergey EMELIN,ROC,ROC,2020
Wrestling,tokyo-2020,Men's Greco-Roman 60kg,Men,GOLD,Athlete,,Luis Alberto ORTA SANCHEZ,Cuba,CUB,2020
Wrestling,tokyo-2020,Women's Freestyle 57kg,Women,GOLD,Athlete,,Risako KAWAI,Japan,JPN,2020
Wrestling,tokyo-2020,Women's Freestyle 57kg,Women,SILVER,Athlete,,Iryna KURACHKINA,Belarus,BLR,2020
Wrestling,tokyo-2020,Women's Freestyle 57kg,Women,BRONZE,Athlete,,Helen Louise MAROULIS,United States of America,USA,2020
Wrestling,tokyo-2020,Women's Freestyle 57kg,Women,BRONZE,Athlete,,Evelina Georgieva NIKOLOVA,Bulgaria,BUL,2020
Wrestling,tokyo-2020,Men's Freestyle 125kg,Men,SILVER,Athlete,,Geno PETRIASHVILI,Georgia,GEO,2020
Wrestling,tokyo-2020,Men's Freestyle 125kg,Men,BRONZE,Athlete,,Taha AKGUL,Turkey,TUR,2020
Wrestling,tokyo-2020,Men's Freestyle 125kg,Men,BRONZE,Athlete,,Amir Hossein ZARE,Islamic Republic of Iran,IRI,2020
Wrestling,tokyo-2020,Men's Freestyle 125kg,Men,GOLD,Athlete,,Gable Dan STEVESON,United States of America,USA,2020
Wrestling,tokyo-2020,Women's Freestyle 62kg,Women,BRONZE,Athlete,,Taybe Mustafa YUSEIN,Bulgaria,BUL,2020
Wrestling,tokyo-2020,Women's Freestyle 62kg,Women,SILVER,Athlete,,Aisuluu TYNYBEKOVA,Kyrgyzstan,KGZ,2020
Wrestling,tokyo-2020,Women's Freestyle 62kg,Women,BRONZE,Athlete,,Iryna KOLIADENKO,Ukraine,UKR,2020
Wrestling,tokyo-2020,Women's Freestyle 62kg,Women,GOLD,Athlete,,Yukako KAWAI,Japan,JPN,2020
Wrestling,tokyo-2020,Men's Freestyle 97kg,Men,BRONZE,Athlete,,Reineris SALAS PEREZ,Cuba,CUB,2020
Wrestling,tokyo-2020,Men's Freestyle 97kg,Men,SILVER,Athlete,,Kyle Frederick SNYDER,United States of America,USA,2020
Wrestling,tokyo-2020,Men's Freestyle 97kg,Men,GOLD,Athlete,,Abdulrashid SADULAEV,ROC,ROC,2020
Wrestling,tokyo-2020,Men's Freestyle 97kg,Men,BRONZE,Athlete,,Abraham de Jesus CONYEDO RUANO,Italy,ITA,2020
Tennis,tokyo-2020,Mixed Doubles,Mixed,GOLD,GameTeam,Pavlyuchenkova / Rublev,Anastasia PAVLYUCHENKOVA,ROC,ROC,2020
Tennis,tokyo-2020,Mixed Doubles,Mixed,GOLD,GameTeam,Pavlyuchenkova / Rublev,Andrey Rublev,ROC,ROC,2020
Tennis,tokyo-2020,Mixed Doubles,Mixed,SILVER,GameTeam,Vesnina / Karatsev,Elena VESNINA,ROC,ROC,2020
Tennis,tokyo-2020,Mixed Doubles,Mixed,SILVER,GameTeam,Vesnina / Karatsev,Aslan KARATSEV,ROC,ROC,2020
Tennis,tokyo-2020,Mixed Doubles,Mixed,BRONZE,GameTeam,Barty / Peers,Ashleigh BARTY,Australia,AUS,2020
Tennis,tokyo-2020,Mixed Doubles,Mixed,BRONZE,GameTeam,Barty / Peers,John PEERS,Australia,AUS,2020
Tennis,tokyo-2020,Men's Singles,Men,GOLD,Athlete,,Alexander ZVEREV,Germany,GER,2020
Tennis,tokyo-2020,Men's Singles,Men,SILVER,Athlete,,Karen KHACHANOV,ROC,ROC,2020
Tennis,tokyo-2020,Men's Singles,Men,BRONZE,Athlete,,Pablo CARRENO BUSTA,Spain,ESP,2020
Tennis,tokyo-2020,Men's Doubles,Men,GOLD,GameTeam,Mektic / Pavic,Nikola MEKTIC,Croatia,CRO,2020
Tennis,tokyo-2020,Men's Doubles,Men,GOLD,GameTeam,Mektic / Pavic,Mate PAVIC,Croatia,CRO,2020
Tennis,tokyo-2020,Men's Doubles,Men,SILVER,GameTeam,Cilic / Dodig,Marin CILIC,Croatia,CRO,2020
Tennis,tokyo-2020,Men's Doubles,Men,SILVER,GameTeam,Cilic / Dodig,Ivan DODIG,Croatia,CRO,2020
Tennis,tokyo-2020,Men's Doubles,Men,BRONZE,GameTeam,Daniell / Venus,Marcus DANIELL,New Zealand,NZL,2020
Tennis,tokyo-2020,Men's Doubles,Men,BRONZE,GameTeam,Daniell / Venus,Michael VENUS,New Zealand,NZL,2020
Tennis,tokyo-2020,Women's Singles,Women,SILVER,Athlete,,Marketa VONDROUSOVA,Czech Republic,CZE,2020
Tennis,tokyo-2020,Women's Singles,Women,GOLD,Athlete,,Belinda BENCIC,Switzerland,SUI,2020
Tennis,tokyo-2020,Women's Singles,Women,BRONZE,Athlete,,Elina SVITOLINA,Ukraine,UKR,2020
Tennis,tokyo-2020,Women's Doubles,Women,GOLD,GameTeam,Krejcikova / Siniakova,Barbora KREJCIKOVA,Czech Republic,CZE,2020
Tennis,tokyo-2020,Women's Doubles,Women,GOLD,GameTeam,Krejcikova / Siniakova,Katerina SINIAKOVA,Czech Republic,CZE,2020
Tennis,tokyo-2020,Women's Doubles,Women,SILVER,GameTeam,Bencic / Golubic,Belinda BENCIC,Switzerland,SUI,2020
Tennis,tokyo-2020,Women's Doubles,Women,SILVER,GameTeam,Bencic / Golubic,Viktorija GOLUBIC,Switzerland,SUI,2020
Tennis,tokyo-2020,Women's Doubles,Women,BRONZE,GameTeam,Pigossi / Stefani,Laura PIGOSSI,Brazil,BRA,2020
Tennis,tokyo-2020,Women's Doubles,Women,BRONZE,GameTeam,Pigossi / Stefani,Luisa VERAS STEFANI,Brazil,BRA,2020
Gymnastics Artistic,tokyo-2020,Women's Vault,Women,SILVER,Athlete,,Mykayla SKINNER,United States of America,USA,2020
Gymnastics Artistic,tokyo-2020,Women's Vault,Women,GOLD,Athlete,,Rebeca ANDRADE,Brazil,BRA,2020
Gymnastics Artistic,tokyo-2020,Women's Vault,Women,BRONZE,Athlete,,Seojeong YEO,Republic of Korea,KOR,2020
Gymnastics Artistic,tokyo-2020,Men's All-Around,Men,BRONZE,Athlete,,Nikita NAGORNYY,ROC,ROC,2020
Gymnastics Artistic,tokyo-2020,Men's All-Around,Men,GOLD,Athlete,,Daiki HASHIMOTO,Japan,JPN,2020
Gymnastics Artistic,tokyo-2020,Men's All-Around,Men,SILVER,Athlete,,Ruoteng XIAO,People's Republic of China,CHN,2020
Gymnastics Artistic,tokyo-2020,Women's Balance Beam,Women,BRONZE,Athlete,,Simone BILES,United States of America,USA,2020
Gymnastics Artistic,tokyo-2020,Women's Balance Beam,Women,GOLD,Athlete,,Chenchen GUAN,People's Republic of China,CHN,2020
Gymnastics Artistic,tokyo-2020,Women's Balance Beam,Women,SILVER,Athlete,,Xijing TANG,People's Republic of China,CHN,2020
Gymnastics Artistic,tokyo-2020,Women's All-Around,Women,BRONZE,Athlete,,Angelina MELNIKOVA,ROC,ROC,2020
Gymnastics Artistic,tokyo-2020,Women's All-Around,Women,GOLD,Athlete,,Sunisa LEE,United States of America,USA,2020
Gymnastics Artistic,tokyo-2020,Women's All-Around,Women,SILVER,Athlete,,Rebeca ANDRADE,Brazil,BRA,2020
Gymnastics Artistic,tokyo-2020,Men's Team,Men,GOLD,GameTeam,ROC,,ROC,ROC,2020
Gymnastics Artistic,tokyo-2020,Men's Team,Men,SILVER,GameTeam,Japan,,Japan,JPN,2020
Gymnastics Artistic,tokyo-2020,Men's Team,Men,BRONZE,GameTeam,People's Republic of China,,People's Republic of China,CHN,2020
Gymnastics Artistic,tokyo-2020,Women's Team,Women,GOLD,GameTeam,ROC,,ROC,ROC,2020
Gymnastics Artistic,tokyo-2020,Women's Team,Women,SILVER,GameTeam,United States of America,,United States of America,USA,2020
Gymnastics Artistic,tokyo-2020,Women's Team,Women,BRONZE,GameTeam,Great Britain,,Great Britain,GBR,2020
Gymnastics Artistic,tokyo-2020,Men's Horizontal Bar,Men,GOLD,Athlete,,Daiki HASHIMOTO,Japan,JPN,2020
Gymnastics Artistic,tokyo-2020,Men's Horizontal Bar,Men,BRONZE,Athlete,,Nikita NAGORNYY,ROC,ROC,2020
Gymnastics Artistic,tokyo-2020,Men's Horizontal Bar,Men,SILVER,Athlete,,Tin SRBIC,Croatia,CRO,2020
Gymnastics Artistic,tokyo-2020,Men's Pommel Horse,Men,BRONZE,Athlete,,Kazuma KAYA,Japan,JPN,2020
Gymnastics Artistic,tokyo-2020,Men's Pommel Horse,Men,GOLD,Athlete,,Max WHITLOCK,Great Britain,GBR,2020
Gymnastics Artistic,tokyo-2020,Men's Pommel Horse,Men,SILVER,Athlete,,Chih Kai LEE,Chinese Taipei,TPE,2020
Gymnastics Artistic,tokyo-2020,Men's Vault,Men,SILVER,Athlete,,Denis ABLYAZIN,ROC,ROC,2020
Gymnastics Artistic,tokyo-2020,Men's Vault,Men,BRONZE,Athlete,,Artur DAVTYAN,Armenia,ARM,2020
Gymnastics Artistic,tokyo-2020,Men's Vault,Men,GOLD,Athlete,,Jeahwan SHIN,Republic of Korea,KOR,2020
Gymnastics Artistic,tokyo-2020,Women's Floor Exercise,Women,GOLD,Athlete,,Jade CAREY,United States of America,USA,2020
Gymnastics Artistic,tokyo-2020,Women's Floor Exercise,Women,SILVER,Athlete,,Vanessa FERRARI,Italy,ITA,2020
Gymnastics Artistic,tokyo-2020,Women's Floor Exercise,Women,BRONZE,Athlete,,Angelina MELNIKOVA,ROC,ROC,2020
Gymnastics Artistic,tokyo-2020,Women's Floor Exercise,Women,BRONZE,Athlete,,Mai MURAKAMI,Japan,JPN,2020
Gymnastics Artistic,tokyo-2020,Women's Uneven Bars,Women,GOLD,Athlete,,Nina DERWAEL,Belgium,BEL,2020
Gymnastics Artistic,tokyo-2020,Women's Uneven Bars,Women,BRONZE,Athlete,,Sunisa LEE,United States of America,USA,2020
Gymnastics Artistic,tokyo-2020,Women's Uneven Bars,Women,SILVER,Athlete,,Anastasiia ILIANKOVA,ROC,ROC,2020
Gymnastics Artistic,tokyo-2020,Men's Parallel Bars,Men,BRONZE,Athlete,,Ferhat ARICAN,Turkey,TUR,2020
Gymnastics Artistic,tokyo-2020,Men's Parallel Bars,Men,GOLD,Athlete,,Jingyuan ZOU,People's Republic of China,CHN,2020
Gymnastics Artistic,tokyo-2020,Men's Parallel Bars,Men,SILVER,Athlete,,Lukas DAUSER,Germany,GER,2020
Gymnastics Artistic,tokyo-2020,Men's Floor Exercise,Men,SILVER,Athlete,,Rayderley Miguel ZAPATA,Spain,ESP,2020
Gymnastics Artistic,tokyo-2020,Men's Floor Exercise,Men,GOLD,Athlete,,Artem DOLGOPYAT,Israel,ISR,2020
Gymnastics Artistic,tokyo-2020,Men's Floor Exercise,Men,BRONZE,Athlete,,Ruoteng XIAO,People's Republic of China,CHN,2020
Gymnastics Artistic,tokyo-2020,Men's Rings,Men,GOLD,Athlete,,Yang LIU,People's Republic of China,CHN,2020
Gymnastics Artistic,tokyo-2020,Men's Rings,Men,BRONZE,Athlete,,Eleftherios PETROUNIAS,Greece,GRE,2020
Gymnastics Artistic,tokyo-2020,Men's Rings,Men,SILVER,Athlete,,Hao YOU,People's Republic of China,CHN,2020
Golf,tokyo-2020,Women's Individual Stroke Play,Women,SILVER,Athlete,,Mone INAMI,Japan,JPN,2020
Golf,tokyo-2020,Women's Individual Stroke Play,Women,BRONZE,Athlete,,Lydia KO,New Zealand,NZL,2020
Golf,tokyo-2020,Women's Individual Stroke Play,Women,GOLD,Athlete,,Nelly KORDA,United States of America,USA,2020
Golf,tokyo-2020,Men's Individual Stroke Play,Men,SILVER,Athlete,,Rory SABBATINI,Slovakia,SVK,2020
Golf,tokyo-2020,Men's Individual Stroke Play,Men,BRONZE,Athlete,,C.T. PAN,Chinese Taipei,TPE,2020
Golf,tokyo-2020,Men's Individual Stroke Play,Men,GOLD,Athlete,,Xander SCHAUFFELE,United States of America,USA,2020
